Driver,Team,Q1,Q2,Q3,QualiTime,AirTemp,TrackTemp,Humidity,Rainfall,FP1_Time,FP2_Time,FP3_Time,Year,Circuit
RAI,Alfa Romeo Racing,109.586,,,109.586,14.039240506329113,16.437974683544308,77.8493670886076,0.17721518987341772,96.952,95.052,,2021,Russian Grand Prix
MSC,Haas F1 Team,109.83,,,109.83,14.039240506329113,16.437974683544308,77.8493670886076,0.17721518987341772,98.977,96.23,,2021,Russian Grand Prix
GIO,Alfa Romeo Racing,111.023,,,111.023,14.039240506329113,16.437974683544308,77.8493670886076,0.17721518987341772,96.795,95.178,,2021,Russian Grand Prix
MAZ,Haas F1 Team,113.764,,,113.764,14.039240506329113,16.437974683544308,77.8493670886076,0.17721518987341772,98.586,96.099,,2021,Russian Grand Prix
VER,Red Bull Racing,,,,,14.039240506329113,16.437974683544308,77.8493670886076,0.17721518987341772,94.654,94.621,,2021,Russian Grand Prix
HAM,Mercedes,84.585,83.082,82.868,82.868,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.178,83.804,93.636,2021,Turkish Grand Prix
BOT,Mercedes,85.047,83.579,82.998,82.998,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.842,84.214,91.996,2021,Turkish Grand Prix
VER,Red Bull Racing,84.592,83.732,83.196,83.196,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.603,84.439,90.611,2021,Turkish Grand Prix
LEC,Ferrari,84.869,84.015,83.265,83.265,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.654,83.97,91.543,2021,Turkish Grand Prix
GAS,AlphaTauri,84.704,83.817,83.326,83.326,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.382,84.756,90.447,2021,Turkish Grand Prix
ALO,Alpine,85.174,83.914,83.477,83.477,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.383,84.66,91.545,2021,Turkish Grand Prix
PER,Red Bull Racing,84.963,83.961,83.706,83.706,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.459,84.373,90.684,2021,Turkish Grand Prix
NOR,McLaren,85.138,84.642,83.954,83.954,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.347,84.525,92.314,2021,Turkish Grand Prix
STR,Aston Martin,85.511,84.601,84.305,84.305,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,86.221,85.02,93.348,2021,Turkish Grand Prix
TSU,AlphaTauri,85.409,84.054,84.368,84.054,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,86.424,84.882,91.981,2021,Turkish Grand Prix
VET,Aston Martin,85.787,84.795,,84.795,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.81,85.229,92.111,2021,Turkish Grand Prix
OCO,Alpine,85.422,84.842,,84.842,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.909,84.672,92.089,2021,Turkish Grand Prix
RUS,Williams,85.417,85.007,,85.007,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.685,85.358,,2021,Turkish Grand Prix
MSC,Haas F1 Team,85.555,85.2,,85.2,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,86.636,85.48,92.228,2021,Turkish Grand Prix
SAI,Ferrari,85.177,,,85.177,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,84.86,84.903,91.262,2021,Turkish Grand Prix
RIC,McLaren,85.881,,,85.881,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.75,84.975,92.27,2021,Turkish Grand Prix
LAT,Williams,86.086,,,86.086,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.863,85.307,95.681,2021,Turkish Grand Prix
GIO,Alfa Romeo Racing,86.43,,,86.43,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.812,84.796,92.097,2021,Turkish Grand Prix
RAI,Alfa Romeo Racing,87.525,,,87.525,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,85.933,85.143,91.572,2021,Turkish Grand Prix
MAZ,Haas F1 Team,88.449,,,88.449,18.416000000000004,22.661333333333335,81.47866666666667,0.21333333333333335,87.019,85.698,93.425,2021,Turkish Grand Prix
VER,Red Bull Racing,94.352,93.464,92.91,92.91,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,95.806,95.824,94.383,2021,United States Grand Prix
HAM,Mercedes,94.579,93.797,93.119,93.119,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,94.919,94.842,94.458,2021,United States Grand Prix
PER,Red Bull Racing,94.369,94.178,93.134,93.134,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,95.817,94.946,94.701,2021,United States Grand Prix
BOT,Mercedes,94.59,93.959,93.475,93.475,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,94.874,95.36,94.988,2021,United States Grand Prix
LEC,Ferrari,94.153,93.928,93.606,93.606,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.334,95.572,95.343,2021,United States Grand Prix
SAI,Ferrari,94.558,94.126,93.792,93.792,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.508,95.919,94.805,2021,United States Grand Prix
RIC,McLaren,94.407,94.643,93.808,93.808,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.22,95.457,95.345,2021,United States Grand Prix
NOR,McLaren,94.551,93.88,93.887,93.88,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.855,95.203,94.945,2021,United States Grand Prix
GAS,AlphaTauri,94.567,94.583,94.118,94.118,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.611,96.242,95.398,2021,United States Grand Prix
TSU,AlphaTauri,95.36,95.137,94.918,94.918,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,97.248,96.69,96.572,2021,United States Grand Prix
OCO,Alpine,95.747,95.377,,95.377,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.97,96.158,95.711,2021,United States Grand Prix
VET,Aston Martin,95.281,95.5,,95.281,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.344,96.718,95.851,2021,United States Grand Prix
GIO,Alfa Romeo Racing,95.92,95.794,,95.794,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.874,96.138,96.252,2021,United States Grand Prix
ALO,Alpine,95.756,104.549,,95.756,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,97.068,96.376,96.49,2021,United States Grand Prix
RUS,Williams,95.746,,,95.746,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.966,97.49,96.023,2021,United States Grand Prix
STR,Aston Martin,95.983,,,95.983,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.972,95.561,96.392,2021,United States Grand Prix
LAT,Williams,95.995,,,95.995,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,97.463,97.254,96.118,2021,United States Grand Prix
RAI,Alfa Romeo Racing,96.311,,,96.311,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,96.876,96.558,96.062,2021,United States Grand Prix
MSC,Haas F1 Team,96.499,,,96.499,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,98.866,97.041,96.671,2021,United States Grand Prix
MAZ,Haas F1 Team,96.796,,,96.796,29.61898734177214,36.684810126582285,55.27088607594936,0.012658227848101266,100.948,98.026,97.344,2021,United States Grand Prix
BOT,Mercedes,76.727,76.864,75.875,75.875,21.64134615384615,45.03173076923077,20.068269230769236,0.0,78.341,77.725,77.708,2021,Mexico City Grand Prix
HAM,Mercedes,77.207,76.474,76.02,76.02,21.64134615384615,45.03173076923077,20.068269230769236,0.0,78.417,77.81,77.675,2021,Mexico City Grand Prix
VER,Red Bull Racing,76.788,76.483,76.225,76.225,21.64134615384615,45.03173076923077,20.068269230769236,0.0,78.464,77.301,77.217,2021,Mexico City Grand Prix
PER,Red Bull Racing,77.003,77.055,76.342,76.342,21.64134615384615,45.03173076923077,20.068269230769236,0.0,78.61,77.871,77.024,2021,Mexico City Grand Prix
GAS,AlphaTauri,76.908,76.955,76.456,76.456,21.64134615384615,45.03173076923077,20.068269230769236,0.0,78.985,78.429,78.202,2021,Mexico City Grand Prix
SAI,Ferrari,77.517,77.248,76.761,76.761,21.64134615384615,45.03173076923077,20.068269230769236,0.0,79.463,78.318,78.029,2021,Mexico City Grand Prix
RIC,McLaren,77.719,77.092,76.763,76.763,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.273,79.521,78.121,2021,Mexico City Grand Prix
LEC,Ferrari,76.748,77.034,76.837,76.748,21.64134615384615,45.03173076923077,20.068269230769236,0.0,79.667,78.605,78.213,2021,Mexico City Grand Prix
TSU,AlphaTauri,77.33,76.701,77.158,76.701,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.011,78.644,78.037,2021,Mexico City Grand Prix
NOR,McLaren,77.569,77.473,96.83,77.473,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.301,78.979,78.312,2021,Mexico City Grand Prix
VET,Aston Martin,77.502,77.746,,77.502,21.64134615384615,45.03173076923077,20.068269230769236,0.0,79.858,78.681,78.614,2021,Mexico City Grand Prix
RAI,Alfa Romeo Racing,77.606,77.958,,77.606,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.026,78.841,78.531,2021,Mexico City Grand Prix
RUS,Williams,77.958,78.172,,77.958,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.517,127.22,79.211,2021,Mexico City Grand Prix
GIO,Alfa Romeo Racing,77.897,78.29,,77.897,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.344,79.227,78.556,2021,Mexico City Grand Prix
OCO,Alpine,78.126,78.405,,78.126,21.64134615384615,45.03173076923077,20.068269230769236,0.0,79.759,79.431,78.999,2021,Mexico City Grand Prix
ALO,Alpine,78.452,,,78.452,21.64134615384615,45.03173076923077,20.068269230769236,0.0,79.656,78.732,78.816,2021,Mexico City Grand Prix
LAT,Williams,78.756,,,78.756,21.64134615384615,45.03173076923077,20.068269230769236,0.0,81.58,80.82,79.313,2021,Mexico City Grand Prix
MSC,Haas F1 Team,78.858,,,78.858,21.64134615384615,45.03173076923077,20.068269230769236,0.0,82.144,79.62,79.238,2021,Mexico City Grand Prix
MAZ,Haas F1 Team,79.303,,,79.303,21.64134615384615,45.03173076923077,20.068269230769236,0.0,82.819,81.581,80.479,2021,Mexico City Grand Prix
STR,Aston Martin,80.873,,,80.873,21.64134615384615,45.03173076923077,20.068269230769236,0.0,80.03,79.73,78.352,2021,Mexico City Grand Prix
HAM,Mercedes,68.733,68.068,67.934,67.934,15.702564102564105,24.988461538461532,80.18589743589743,0.0,69.05,72.741,,2021,São Paulo Grand Prix
VER,Red Bull Racing,69.329,68.499,68.372,68.372,15.702564102564105,24.988461538461532,80.18589743589743,0.0,69.417,72.102,,2021,São Paulo Grand Prix
BOT,Mercedes,69.04,68.426,68.469,68.426,15.702564102564105,24.988461538461532,80.18589743589743,0.0,69.567,72.355,,2021,São Paulo Grand Prix
PER,Red Bull Racing,69.172,68.973,68.483,68.483,15.702564102564105,24.988461538461532,80.18589743589743,0.0,69.492,72.903,,2021,São Paulo Grand Prix
GAS,AlphaTauri,69.347,68.903,68.777,68.777,15.702564102564105,24.988461538461532,80.18589743589743,0.0,69.88,73.608,,2021,São Paulo Grand Prix
SAI,Ferrari,69.046,69.031,68.826,68.826,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.124,73.078,,2021,São Paulo Grand Prix
LEC,Ferrari,69.155,68.859,68.96,68.859,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.142,73.099,,2021,São Paulo Grand Prix
NOR,McLaren,69.365,69.03,68.98,68.98,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.61,73.581,,2021,São Paulo Grand Prix
RIC,McLaren,69.374,69.093,69.039,69.039,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.99,73.448,,2021,São Paulo Grand Prix
ALO,Alpine,69.391,69.137,69.113,69.113,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.201,71.238,,2021,São Paulo Grand Prix
OCO,Alpine,69.43,69.189,,69.189,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.145,72.407,,2021,São Paulo Grand Prix
VET,Aston Martin,69.451,69.399,,69.399,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.413,73.747,,2021,São Paulo Grand Prix
TSU,AlphaTauri,69.35,69.483,,69.35,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.374,73.726,,2021,São Paulo Grand Prix
RAI,Alfa Romeo Racing,69.598,69.503,,69.503,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.443,73.355,,2021,São Paulo Grand Prix
GIO,Alfa Romeo Racing,69.342,70.227,,69.342,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.587,72.997,,2021,São Paulo Grand Prix
STR,Aston Martin,69.663,,,69.663,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.352,73.426,,2021,São Paulo Grand Prix
LAT,Williams,69.897,,,69.897,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.902,74.025,,2021,São Paulo Grand Prix
RUS,Williams,69.953,,,69.953,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.938,73.615,,2021,São Paulo Grand Prix
MSC,Haas F1 Team,70.329,,,70.329,15.702564102564105,24.988461538461532,80.18589743589743,0.0,70.885,74.066,,2021,São Paulo Grand Prix
MAZ,Haas F1 Team,70.589,,,70.589,15.702564102564105,24.988461538461532,80.18589743589743,0.0,71.342,74.909,,2021,São Paulo Grand Prix
HAM,Mercedes,81.901,81.682,80.827,80.827,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.509,83.57,82.388,2021,Qatar Grand Prix
VER,Red Bull Racing,81.996,81.984,81.282,81.282,25.93846153846153,29.239743589743593,66.62692307692308,0.0,83.723,83.498,82.651,2021,Qatar Grand Prix
BOT,Mercedes,82.016,81.991,81.478,81.478,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.194,83.148,82.31,2021,Qatar Grand Prix
GAS,AlphaTauri,82.535,81.728,81.64,81.64,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.16,83.357,82.721,2021,Qatar Grand Prix
ALO,Alpine,82.422,81.894,81.67,81.67,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.905,84.056,83.186,2021,Qatar Grand Prix
NOR,McLaren,82.839,82.216,81.731,81.731,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.215,83.632,83.895,2021,Qatar Grand Prix
SAI,Ferrari,82.304,82.241,81.84,81.84,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.713,84.033,83.048,2021,Qatar Grand Prix
TSU,AlphaTauri,82.458,82.058,81.881,81.881,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.648,83.735,83.567,2021,Qatar Grand Prix
OCO,Alpine,82.565,82.012,82.028,82.012,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.972,84.041,83.209,2021,Qatar Grand Prix
VET,Aston Martin,82.549,82.146,82.785,82.146,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.328,84.02,83.884,2021,Qatar Grand Prix
PER,Red Bull Racing,82.398,82.346,,82.346,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.915,83.787,82.846,2021,Qatar Grand Prix
STR,Aston Martin,82.551,82.46,,82.46,25.93846153846153,29.239743589743593,66.62692307692308,0.0,86.712,83.705,84.154,2021,Qatar Grand Prix
LEC,Ferrari,82.742,82.463,,82.463,25.93846153846153,29.239743589743593,66.62692307692308,0.0,84.79,84.095,83.276,2021,Qatar Grand Prix
RIC,McLaren,82.688,82.597,,82.597,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.291,84.135,83.711,2021,Qatar Grand Prix
RUS,Williams,82.863,82.756,,82.756,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.871,84.954,83.923,2021,Qatar Grand Prix
RAI,Alfa Romeo Racing,83.156,,,83.156,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.828,84.631,84.246,2021,Qatar Grand Prix
LAT,Williams,83.213,,,83.213,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.688,85.209,84.499,2021,Qatar Grand Prix
GIO,Alfa Romeo Racing,83.262,,,83.262,25.93846153846153,29.239743589743593,66.62692307692308,0.0,85.757,85.072,84.288,2021,Qatar Grand Prix
MSC,Haas F1 Team,83.407,,,83.407,25.93846153846153,29.239743589743593,66.62692307692308,0.0,86.699,85.575,84.68,2021,Qatar Grand Prix
MAZ,Haas F1 Team,85.859,,,85.859,25.93846153846153,29.239743589743593,66.62692307692308,0.0,87.5,,,2021,Qatar Grand Prix
HAM,Mercedes,88.466,87.712,87.511,87.511,28.15384615384615,30.857692307692307,72.06025641025644,0.0,89.786,89.018,88.314,2021,Saudi Arabian Grand Prix
BOT,Mercedes,88.057,88.054,87.622,87.622,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.009,89.079,89.019,2021,Saudi Arabian Grand Prix
VER,Red Bull Racing,88.285,87.953,87.653,87.653,28.15384615384615,30.857692307692307,72.06025641025644,0.0,89.842,89.213,88.1,2021,Saudi Arabian Grand Prix
LEC,Ferrari,88.31,88.459,88.054,88.054,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.6,89.772,89.101,2021,Saudi Arabian Grand Prix
PER,Red Bull Racing,88.021,87.946,88.123,87.946,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.96,89.768,88.629,2021,Saudi Arabian Grand Prix
GAS,AlphaTauri,88.401,88.314,88.125,88.125,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.263,89.099,88.715,2021,Saudi Arabian Grand Prix
NOR,McLaren,88.338,88.344,88.18,88.18,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.029,90.004,89.3,2021,Saudi Arabian Grand Prix
TSU,AlphaTauri,88.503,88.222,88.442,88.222,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.099,89.597,88.641,2021,Saudi Arabian Grand Prix
OCO,Alpine,88.752,88.574,88.647,88.574,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.023,89.555,89.177,2021,Saudi Arabian Grand Prix
GIO,Alfa Romeo Racing,88.899,88.616,88.754,88.616,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.318,90.11,89.59,2021,Saudi Arabian Grand Prix
RIC,McLaren,88.216,88.668,,88.216,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.608,89.968,89.717,2021,Saudi Arabian Grand Prix
RAI,Alfa Romeo Racing,88.856,88.885,,88.856,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.296,90.276,89.689,2021,Saudi Arabian Grand Prix
ALO,Alpine,88.944,88.92,,88.92,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.842,89.441,89.418,2021,Saudi Arabian Grand Prix
RUS,Williams,88.926,89.054,,88.926,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.343,90.506,90.034,2021,Saudi Arabian Grand Prix
SAI,Ferrari,88.237,113.652,,88.237,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.564,89.589,89.149,2021,Saudi Arabian Grand Prix
LAT,Williams,89.177,,,89.177,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.821,91.039,90.366,2021,Saudi Arabian Grand Prix
VET,Aston Martin,89.198,,,89.198,28.15384615384615,30.857692307692307,72.06025641025644,0.0,90.886,90.502,90.296,2021,Saudi Arabian Grand Prix
STR,Aston Martin,89.368,,,89.368,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.044,90.442,90.03,2021,Saudi Arabian Grand Prix
MSC,Haas F1 Team,89.464,,,89.464,28.15384615384615,30.857692307692307,72.06025641025644,0.0,91.525,90.652,90.933,2021,Saudi Arabian Grand Prix
MAZ,Haas F1 Team,90.473,,,90.473,28.15384615384615,30.857692307692307,72.06025641025644,0.0,93.464,91.629,90.979,2021,Saudi Arabian Grand Prix
VER,Red Bull Racing,83.322,82.8,82.109,82.109,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.009,84.332,83.488,2021,Abu Dhabi Grand Prix
HAM,Mercedes,82.845,83.145,82.48,82.48,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.042,83.691,83.274,2021,Abu Dhabi Grand Prix
NOR,McLaren,83.553,83.256,82.931,82.931,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.123,85.072,84.106,2021,Abu Dhabi Grand Prix
PER,Red Bull Racing,83.35,83.135,82.947,82.947,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.363,84.4,84.047,2021,Abu Dhabi Grand Prix
SAI,Ferrari,83.624,83.174,82.992,82.992,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.886,84.844,84.595,2021,Abu Dhabi Grand Prix
BOT,Mercedes,83.117,83.246,83.036,83.036,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.205,84.083,84.025,2021,Abu Dhabi Grand Prix
LEC,Ferrari,83.467,83.202,83.122,83.122,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.846,84.557,84.758,2021,Abu Dhabi Grand Prix
TSU,AlphaTauri,83.428,83.404,83.22,83.22,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.378,84.532,84.223,2021,Abu Dhabi Grand Prix
OCO,Alpine,83.764,83.42,83.389,83.389,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.025,84.034,84.834,2021,Abu Dhabi Grand Prix
RIC,McLaren,83.829,83.448,83.409,83.409,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.676,84.812,84.733,2021,Abu Dhabi Grand Prix
ALO,Alpine,83.846,83.46,,83.46,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.625,84.225,85.094,2021,Abu Dhabi Grand Prix
GAS,AlphaTauri,83.489,84.043,,83.489,25.12962962962963,29.17283950617284,57.35802469135801,0.0,85.822,84.94,84.251,2021,Abu Dhabi Grand Prix
STR,Aston Martin,84.061,84.066,,84.061,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.608,85.385,84.821,2021,Abu Dhabi Grand Prix
GIO,Alfa Romeo Racing,84.118,84.251,,84.118,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.409,85.108,85.048,2021,Abu Dhabi Grand Prix
VET,Aston Martin,84.225,84.305,,84.225,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.007,85.195,85.115,2021,Abu Dhabi Grand Prix
LAT,Williams,84.338,,,84.338,25.12962962962963,29.17283950617284,57.35802469135801,0.0,87.487,85.687,85.322,2021,Abu Dhabi Grand Prix
RUS,Williams,84.423,,,84.423,25.12962962962963,29.17283950617284,57.35802469135801,0.0,,85.549,85.22,2021,Abu Dhabi Grand Prix
RAI,Alfa Romeo Racing,84.779,,,84.779,25.12962962962963,29.17283950617284,57.35802469135801,0.0,86.189,85.44,85.037,2021,Abu Dhabi Grand Prix
MSC,Haas F1 Team,84.906,,,84.906,25.12962962962963,29.17283950617284,57.35802469135801,0.0,87.698,85.784,85.34,2021,Abu Dhabi Grand Prix
MAZ,Haas F1 Team,85.685,,,85.685,25.12962962962963,29.17283950617284,57.35802469135801,0.0,88.305,86.336,86.332,2021,Abu Dhabi Grand Prix
