Year,Circuit,Session,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2021,Styrian Grand Prix,Q,2664.358,26.1,27.8,938.5,False,54.0,193,0.2
2021,Styrian Grand Prix,Q,2724.356,26.0,28.7,938.5,False,54.0,101,0.2
2021,Styrian Grand Prix,Q,2784.355,25.9,28.8,938.6,False,53.9,21,0.1
2021,Styrian Grand Prix,Q,2844.359,26.0,27.7,938.6,False,53.5,315,0.0
2021,Styrian Grand Prix,Q,2904.358,26.0,27.6,938.5,False,53.5,0,0.1
2021,Styrian Grand Prix,Q,2964.358,26.1,27.3,938.5,False,53.5,107,0.1
2021,Styrian Grand Prix,Q,3024.376,26.3,27.5,938.5,False,53.8,195,0.1
2021,Styrian Grand Prix,Q,3084.385,26.3,28.3,938.5,False,53.9,97,0.1
2021,Styrian Grand Prix,Q,3144.404,26.2,27.6,938.6,False,54.2,102,0.4
2021,Styrian Grand Prix,Q,3204.407,26.1,27.9,938.4,False,54.2,0,0.2
2021,Styrian Grand Prix,Q,3264.403,26.0,27.9,938.5,False,54.1,175,0.1
2021,Styrian Grand Prix,Q,3324.405,26.0,26.9,938.5,False,54.1,73,0.1
2021,Styrian Grand Prix,Q,3384.42,26.0,26.8,938.5,False,54.3,50,0.3
2021,Styrian Grand Prix,Q,3444.437,26.0,26.6,938.4,False,54.9,65,0.4
2021,Styrian Grand Prix,Q,3504.434,26.0,26.6,938.4,False,54.9,48,0.5
2021,Styrian Grand Prix,Q,3564.449,25.9,27.0,938.5,False,54.7,49,0.3
2021,Styrian Grand Prix,Q,3624.435,25.9,26.6,938.4,False,53.9,108,0.1
2021,Styrian Grand Prix,Q,3684.434,25.9,26.9,938.4,False,53.0,352,0.3
2021,Styrian Grand Prix,Q,3744.454,25.6,26.4,938.5,False,53.0,61,0.3
2021,Styrian Grand Prix,Q,3804.451,25.6,26.8,938.3,False,53.2,11,0.0
2021,Styrian Grand Prix,Q,3864.467,25.6,26.6,938.4,False,52.7,56,0.3
2021,Styrian Grand Prix,Q,3924.49,25.7,27.3,938.5,False,52.7,76,0.4
2021,Styrian Grand Prix,Q,3984.499,26.0,28.8,938.5,False,53.2,84,0.3
2021,Styrian Grand Prix,Q,4044.515,26.3,28.9,938.4,False,53.5,72,0.5
2021,Styrian Grand Prix,Q,4104.528,26.5,28.2,938.5,False,53.2,84,0.4
2021,Styrian Grand Prix,Q,4164.529,26.3,28.3,938.5,False,53.2,86,0.8
2021,Styrian Grand Prix,Q,4224.528,26.1,29.4,938.5,False,53.1,82,0.7
2021,Styrian Grand Prix,Q,4284.528,26.1,30.5,938.4,False,53.2,88,0.7
2021,Styrian Grand Prix,Q,4344.53,26.2,28.0,938.4,False,53.5,81,0.6
2021,Styrian Grand Prix,Q,4404.531,26.1,28.3,938.4,False,52.2,76,0.6
2021,Styrian Grand Prix,Q,4464.534,26.0,27.4,938.4,False,52.2,80,0.4
2021,Styrian Grand Prix,Q,4524.547,26.1,28.2,938.4,False,51.3,75,0.6
2021,Styrian Grand Prix,Q,4584.546,26.0,26.6,938.4,False,51.6,85,0.4
2021,Styrian Grand Prix,Q,4644.559,25.8,27.7,938.4,False,51.6,89,0.6
2021,Austrian Grand Prix,Q,26.705,24.9,28.6,936.7,False,49.0,0,0.1
2021,Austrian Grand Prix,Q,86.706,25.0,29.0,936.8,False,49.4,224,0.1
2021,Austrian Grand Prix,Q,146.725,25.1,28.7,936.6,False,49.7,35,0.1
2021,Austrian Grand Prix,Q,206.724,25.2,28.2,936.6,False,50.3,82,0.2
2021,Austrian Grand Prix,Q,266.723,25.3,27.6,936.6,False,51.0,19,0.3
2021,Austrian Grand Prix,Q,326.73,25.1,28.9,936.5,False,51.0,35,0.4
2021,Austrian Grand Prix,Q,386.74,24.9,29.1,936.5,False,51.1,269,0.3
2021,Austrian Grand Prix,Q,446.745,24.9,28.8,936.5,False,51.1,30,0.1
2021,Austrian Grand Prix,Q,506.754,24.9,28.7,936.5,False,51.0,271,0.1
2021,Austrian Grand Prix,Q,566.754,25.2,28.1,936.4,False,51.0,191,0.1
2021,Austrian Grand Prix,Q,626.755,25.3,26.8,936.5,False,52.0,90,0.3
2021,Austrian Grand Prix,Q,686.755,25.4,27.1,936.4,False,52.0,78,0.4
2021,Austrian Grand Prix,Q,746.753,25.4,27.2,936.6,False,52.0,77,0.4
2021,Austrian Grand Prix,Q,806.753,25.4,27.2,936.6,False,52.0,88,0.3
2021,Austrian Grand Prix,Q,866.755,25.5,27.0,936.4,False,51.5,78,0.3
2021,Austrian Grand Prix,Q,926.756,25.5,26.4,936.5,False,51.9,82,0.4
2021,Austrian Grand Prix,Q,986.77,25.3,27.1,936.5,False,51.6,97,0.6
2021,Austrian Grand Prix,Q,1046.769,25.1,27.8,936.6,False,51.4,129,0.6
2021,Austrian Grand Prix,Q,1106.773,25.0,28.8,936.5,False,51.4,57,0.2
2021,Austrian Grand Prix,Q,1166.793,25.0,28.7,936.4,False,51.9,83,0.2
2021,Austrian Grand Prix,Q,1226.801,25.1,28.0,936.6,False,52.2,355,0.4
2021,Austrian Grand Prix,Q,1286.815,25.2,28.3,936.6,False,52.3,67,0.3
2021,Austrian Grand Prix,Q,1346.818,25.4,27.6,936.4,False,52.3,77,0.5
2021,Austrian Grand Prix,Q,1406.835,25.5,26.9,936.5,False,52.4,119,0.7
2021,Austrian Grand Prix,Q,1466.833,25.6,27.8,936.4,False,52.3,93,0.6
2021,Austrian Grand Prix,Q,1526.835,25.6,27.9,936.5,False,52.0,62,0.2
2021,Austrian Grand Prix,Q,1586.833,25.7,27.5,936.4,False,52.0,84,0.3
2021,Austrian Grand Prix,Q,1646.833,25.9,27.7,936.4,False,52.6,83,0.6
2021,Austrian Grand Prix,Q,1706.833,26.2,27.2,936.4,False,52.6,35,0.7
2021,Austrian Grand Prix,Q,1766.833,26.0,27.0,936.4,False,52.8,54,0.4
2021,Austrian Grand Prix,Q,1826.832,26.0,26.5,936.5,False,52.8,62,0.5
2021,Austrian Grand Prix,Q,1886.832,25.8,26.5,936.4,False,52.8,53,0.8
2021,Austrian Grand Prix,Q,1946.833,25.7,27.0,936.3,False,52.7,77,0.5
2021,Austrian Grand Prix,Q,2006.833,25.5,27.0,936.4,False,52.7,90,0.4
2021,Austrian Grand Prix,Q,2066.833,25.6,27.1,936.3,False,52.7,74,0.7
2021,Austrian Grand Prix,Q,2126.832,25.8,26.3,936.3,False,52.6,48,0.8
2021,Austrian Grand Prix,Q,2186.836,25.9,25.8,936.3,False,51.8,105,0.4
2021,Austrian Grand Prix,Q,2246.832,25.8,27.2,936.2,False,51.4,84,0.2
2021,Austrian Grand Prix,Q,2306.836,25.7,28.3,936.2,False,51.4,131,0.3
2021,Austrian Grand Prix,Q,2366.833,25.9,27.2,936.3,False,52.0,96,0.2
2021,Austrian Grand Prix,Q,2426.834,25.8,26.7,936.2,False,52.6,101,0.5
2021,Austrian Grand Prix,Q,2486.835,25.6,26.4,936.3,False,51.9,0,0.2
2021,Austrian Grand Prix,Q,2546.835,25.6,26.8,936.2,False,51.9,182,0.1
2021,Austrian Grand Prix,Q,2606.832,25.6,27.3,936.3,False,52.1,0,0.2
2021,Austrian Grand Prix,Q,2666.832,25.8,26.8,936.2,False,52.4,231,0.1
2021,Austrian Grand Prix,Q,2726.834,25.9,25.6,936.2,False,52.4,336,0.3
2021,Austrian Grand Prix,Q,2786.832,25.8,26.4,936.3,False,51.7,209,0.3
2021,Austrian Grand Prix,Q,2846.836,25.7,27.1,936.3,False,51.7,219,0.3
2021,Austrian Grand Prix,Q,2906.835,25.7,27.1,936.3,False,51.8,241,0.3
2021,Austrian Grand Prix,Q,2966.825,25.7,27.2,936.2,False,52.0,300,0.3
2021,Austrian Grand Prix,Q,3026.833,25.9,27.7,936.2,False,52.3,107,0.3
2021,Austrian Grand Prix,Q,3086.832,26.0,26.9,936.3,False,52.3,216,0.1
2021,Austrian Grand Prix,Q,3146.834,26.1,26.4,936.2,False,52.3,229,0.2
2021,Austrian Grand Prix,Q,3206.848,26.0,26.4,936.2,False,52.2,257,0.3
2021,Austrian Grand Prix,Q,3266.836,25.8,26.7,936.2,False,52.1,262,0.3
2021,Austrian Grand Prix,Q,3326.822,25.7,26.7,936.2,False,52.1,125,0.2
2021,Austrian Grand Prix,Q,3386.839,25.9,26.9,936.2,False,52.1,188,0.1
2021,Austrian Grand Prix,Q,3446.85,26.0,27.2,936.3,False,51.8,0,0.0
2021,Austrian Grand Prix,Q,3506.864,26.1,26.7,936.2,False,52.2,47,0.0
2021,Austrian Grand Prix,Q,3566.871,26.0,26.7,936.1,False,52.2,335,0.2
2021,Austrian Grand Prix,Q,3626.886,26.0,26.9,936.2,False,51.7,136,0.1
2021,Austrian Grand Prix,Q,3686.879,25.7,27.2,936.1,False,51.6,212,0.1
2021,Austrian Grand Prix,Q,3746.885,25.6,27.1,936.2,False,51.6,167,0.1
2021,Austrian Grand Prix,Q,3806.878,25.7,26.8,936.2,False,51.8,212,0.2
2021,Austrian Grand Prix,Q,3866.88,25.7,26.8,936.2,False,52.0,186,0.2
2021,Austrian Grand Prix,Q,3926.879,25.7,27.1,936.1,False,52.1,266,0.2
2021,Austrian Grand Prix,Q,3986.881,25.7,26.8,936.1,False,51.0,232,0.6
2021,Austrian Grand Prix,Q,4046.885,25.5,27.2,936.1,False,50.5,249,0.4
2021,Austrian Grand Prix,Q,4106.88,25.5,27.4,936.1,False,49.9,246,0.5
2021,Austrian Grand Prix,Q,4166.879,25.7,27.2,936.1,False,49.9,203,0.3
2021,Austrian Grand Prix,Q,4226.879,25.8,27.2,936.1,False,49.9,246,0.3
2021,Austrian Grand Prix,Q,4286.88,25.9,26.5,936.1,False,50.2,0,0.3
2021,Austrian Grand Prix,Q,4346.896,26.1,26.2,936.1,False,51.5,86,0.4
2021,Austrian Grand Prix,Q,4406.894,25.9,25.6,936.1,False,52.1,89,0.4
2021,Austrian Grand Prix,Q,4466.913,25.9,26.2,936.1,False,52.1,80,0.5
2021,Austrian Grand Prix,Q,4526.933,26.2,25.5,936.1,False,51.9,89,0.6
2021,Austrian Grand Prix,Q,4586.934,26.0,26.8,936.1,False,51.9,62,0.6
2021,British Grand Prix,Q,48.604,25.2,53.8,1009.7,False,41.3,343,0.7
2021,British Grand Prix,Q,108.61,25.2,55.7,1009.7,False,40.8,15,0.6
2021,British Grand Prix,Q,168.629,25.2,54.2,1009.7,False,40.9,19,0.9
2021,British Grand Prix,Q,228.609,25.3,54.5,1009.7,False,40.9,19,0.7
2021,British Grand Prix,Q,288.608,25.3,53.6,1009.8,False,41.3,15,0.9
2021,British Grand Prix,Q,348.608,25.3,53.5,1009.7,False,41.3,18,0.8
2021,British Grand Prix,Q,384.107,25.3,53.5,1009.7,False,41.3,18,0.8
2021,British Grand Prix,Q,408.611,25.3,53.8,1009.7,False,41.3,16,0.8
2021,British Grand Prix,Q,468.611,25.2,54.3,1009.7,False,41.3,9,0.5
2021,British Grand Prix,Q,528.613,25.2,53.9,1009.7,False,41.0,17,0.5
2021,British Grand Prix,Q,588.62,25.2,54.1,1009.8,False,40.9,12,0.7
2021,British Grand Prix,Q,648.611,25.1,54.5,1009.8,False,40.9,15,0.7
2021,British Grand Prix,Q,708.611,25.0,53.4,1009.7,False,40.9,14,0.9
2021,British Grand Prix,Q,768.61,25.0,53.7,1009.8,False,40.9,17,0.8
2021,British Grand Prix,Q,828.611,25.0,53.2,1009.7,False,40.3,18,0.8
2021,British Grand Prix,Q,888.61,25.0,54.0,1009.8,False,39.6,10,0.7
2021,British Grand Prix,Q,948.611,25.0,54.3,1009.7,False,39.5,13,0.6
2021,British Grand Prix,Q,1008.611,25.0,54.3,1009.7,False,39.5,354,0.6
2021,British Grand Prix,Q,1068.613,25.0,54.6,1009.6,False,39.5,359,0.7
2021,British Grand Prix,Q,1128.611,25.0,55.2,1009.8,False,39.5,11,0.8
2021,British Grand Prix,Q,1188.61,25.0,54.4,1009.7,False,39.5,16,0.9
2021,British Grand Prix,Q,1248.61,25.0,54.3,1009.8,False,39.8,11,0.9
2021,British Grand Prix,Q,1308.613,25.0,54.7,1009.8,False,39.9,1,0.5
2021,British Grand Prix,Q,1368.609,25.0,54.4,1009.8,False,39.9,8,0.6
2021,British Grand Prix,Q,1428.626,25.2,53.8,1009.8,False,39.6,340,0.7
2021,British Grand Prix,Q,1488.627,25.2,54.1,1009.7,False,39.8,15,0.6
2021,British Grand Prix,Q,1548.627,25.2,54.0,1009.7,False,39.9,20,0.8
2021,British Grand Prix,Q,1608.652,25.2,54.3,1009.8,False,40.0,13,0.9
2021,British Grand Prix,Q,1668.668,25.2,54.3,1009.8,False,40.0,13,0.9
2021,British Grand Prix,Q,1728.658,25.2,54.5,1009.8,False,39.4,352,0.5
2021,British Grand Prix,Q,1788.674,25.2,53.7,1009.8,False,39.3,359,0.7
2021,British Grand Prix,Q,1848.691,25.2,54.2,1009.7,False,39.4,357,0.6
2021,British Grand Prix,Q,1908.705,25.2,54.2,1009.8,False,39.1,354,0.8
2021,British Grand Prix,Q,1968.704,25.2,54.2,1009.9,False,39.2,355,0.5
2021,British Grand Prix,Q,2028.705,25.2,53.5,1009.8,False,38.9,350,0.7
2021,British Grand Prix,Q,2088.705,25.0,54.2,1009.8,False,38.9,350,0.6
2021,British Grand Prix,Q,2148.712,25.1,54.1,1009.8,False,38.9,19,0.4
2021,British Grand Prix,Q,2208.705,25.0,54.2,1009.9,False,39.0,20,0.6
2021,British Grand Prix,Q,2268.705,25.0,54.4,1009.8,False,39.2,0,0.5
2021,British Grand Prix,Q,2328.805,25.1,54.2,1009.8,False,38.8,9,0.4
2021,British Grand Prix,Q,2388.705,25.3,53.9,1009.8,False,38.7,356,0.5
2021,British Grand Prix,Q,2448.703,25.3,54.3,1009.8,False,38.8,17,0.5
2021,British Grand Prix,Q,2508.705,25.3,53.6,1009.8,False,38.7,6,0.7
2021,British Grand Prix,Q,2568.726,25.2,54.1,1009.8,False,38.8,27,0.6
2021,British Grand Prix,Q,2628.723,25.2,53.9,1009.8,False,38.6,1,0.5
2021,British Grand Prix,Q,2688.721,25.1,54.3,1009.9,False,38.6,359,0.6
2021,British Grand Prix,Q,2748.737,25.1,54.7,1009.8,False,38.4,12,0.6
2021,British Grand Prix,Q,2808.736,25.0,55.3,1009.9,False,38.4,6,0.5
2021,British Grand Prix,Q,2868.735,24.9,55.4,1009.8,False,38.2,342,0.4
2021,British Grand Prix,Q,2928.736,24.8,55.4,1009.8,False,38.6,14,0.5
2021,British Grand Prix,Q,2988.735,25.0,54.7,1009.8,False,38.5,9,0.6
2021,British Grand Prix,Q,3048.749,25.0,55.1,1009.9,False,38.2,6,0.7
2021,British Grand Prix,Q,3108.736,25.0,54.9,1009.8,False,38.0,358,0.5
2021,British Grand Prix,Q,3168.767,25.0,55.8,1009.8,False,38.0,4,0.5
2021,British Grand Prix,Q,3228.736,24.9,54.7,1009.9,False,38.0,351,0.6
2021,British Grand Prix,Q,3288.752,24.9,55.0,1009.9,False,38.0,355,0.5
2021,British Grand Prix,Q,3348.734,24.9,55.0,1009.9,False,38.0,355,0.5
2021,British Grand Prix,Q,3408.738,24.9,54.6,1009.8,False,38.0,343,0.4
2021,British Grand Prix,Q,3468.735,24.9,53.7,1009.9,False,38.0,355,0.3
2021,British Grand Prix,Q,3528.736,24.9,53.9,1009.9,False,38.0,354,0.4
2021,British Grand Prix,Q,3588.738,24.9,54.1,1009.9,False,38.0,352,0.5
2021,British Grand Prix,Q,3648.737,24.8,54.0,1009.9,False,38.0,10,0.6
2021,British Grand Prix,Q,3708.739,24.8,53.6,1010.0,False,38.0,17,0.6
2021,British Grand Prix,Q,3768.733,24.7,54.5,1009.9,False,37.5,14,0.7
2021,British Grand Prix,Q,3828.737,24.7,54.7,1009.9,False,37.3,330,0.6
2021,British Grand Prix,Q,3888.736,24.5,54.2,1009.8,False,37.3,352,0.4
2021,British Grand Prix,Q,3948.726,24.5,54.2,1009.8,False,37.2,0,0.5
2021,British Grand Prix,Q,4008.741,24.4,54.2,1010.0,False,37.1,355,0.4
2021,British Grand Prix,Q,4068.735,24.4,54.2,1009.9,False,36.9,3,0.5
2021,British Grand Prix,Q,4128.743,24.4,54.0,1009.9,False,36.9,8,0.6
2021,British Grand Prix,Q,4188.749,24.4,53.9,1009.9,False,36.7,359,0.7
2021,British Grand Prix,Q,4248.738,24.4,54.5,1009.9,False,36.7,7,0.6
2021,British Grand Prix,Q,4308.743,24.4,54.5,1009.9,False,36.5,358,0.6
2021,British Grand Prix,Q,4368.766,24.2,54.9,1009.9,False,36.4,11,0.6
2021,British Grand Prix,Q,4428.782,24.2,55.3,1009.8,False,36.4,9,0.5
2021,British Grand Prix,Q,4488.781,24.2,54.8,1009.9,False,36.4,11,0.6
2021,British Grand Prix,Q,4548.782,24.2,55.1,1009.9,False,36.4,353,0.6
2021,British Grand Prix,Q,4608.798,24.2,55.4,1010.0,False,36.1,13,0.6
2021,British Grand Prix,Q,4668.819,24.1,55.3,1009.9,False,36.0,12,0.7
2021,British Grand Prix,Q,4728.828,24.0,56.1,1010.0,False,35.9,4,0.7
2021,Hungarian Grand Prix,Q,24.53,29.1,45.4,982.2,False,59.7,281,0.9
2021,Hungarian Grand Prix,Q,84.53,29.1,45.4,982.3,False,59.4,289,0.9
2021,Hungarian Grand Prix,Q,144.533,29.0,44.8,982.3,False,59.4,283,0.9
2021,Hungarian Grand Prix,Q,204.529,29.0,45.2,982.4,False,58.8,295,0.6
2021,Hungarian Grand Prix,Q,264.529,29.1,46.2,982.3,False,58.2,236,0.4
2021,Hungarian Grand Prix,Q,324.529,29.1,47.3,982.4,False,58.8,275,0.2
2021,Hungarian Grand Prix,Q,384.531,29.0,47.6,982.3,False,59.7,275,0.6
2021,Hungarian Grand Prix,Q,444.53,29.1,47.5,982.4,False,59.7,281,0.6
2021,Hungarian Grand Prix,Q,504.546,29.1,47.5,982.4,False,60.2,285,0.8
2021,Hungarian Grand Prix,Q,564.562,29.0,47.0,982.5,False,60.2,284,0.7
2021,Hungarian Grand Prix,Q,624.534,29.0,48.4,982.4,False,59.2,307,0.8
2021,Hungarian Grand Prix,Q,684.534,28.9,48.7,982.5,False,58.9,297,0.6
2021,Hungarian Grand Prix,Q,744.528,28.9,49.1,982.4,False,59.8,282,0.7
2021,Hungarian Grand Prix,Q,804.531,29.0,47.2,982.5,False,61.0,284,0.7
2021,Hungarian Grand Prix,Q,864.531,29.0,47.3,982.5,False,59.8,300,0.6
2021,Hungarian Grand Prix,Q,924.531,28.9,47.5,982.4,False,59.1,306,0.5
2021,Hungarian Grand Prix,Q,984.53,29.0,47.8,982.5,False,58.9,285,0.6
2021,Hungarian Grand Prix,Q,1044.543,29.0,46.9,982.5,False,60.4,289,0.9
2021,Hungarian Grand Prix,Q,1104.53,29.1,47.3,982.6,False,58.8,291,0.9
2021,Hungarian Grand Prix,Q,1164.529,29.0,48.2,982.5,False,58.8,247,0.5
2021,Hungarian Grand Prix,Q,1224.53,29.1,48.4,982.5,False,58.2,289,0.4
2021,Hungarian Grand Prix,Q,1284.532,29.1,48.5,982.5,False,59.6,322,0.6
2021,Hungarian Grand Prix,Q,1344.53,29.1,48.5,982.5,False,59.9,286,0.8
2021,Hungarian Grand Prix,Q,1404.529,29.1,49.1,982.6,False,60.8,297,0.8
2021,Hungarian Grand Prix,Q,1464.531,29.2,47.1,982.6,False,60.8,282,0.8
2021,Hungarian Grand Prix,Q,1524.53,29.2,47.0,982.6,False,57.6,286,0.9
2021,Hungarian Grand Prix,Q,1584.547,29.2,48.2,982.6,False,57.6,0,0.7
2021,Hungarian Grand Prix,Q,1644.53,29.2,46.9,982.6,False,58.1,307,0.2
2021,Hungarian Grand Prix,Q,1704.534,29.2,47.3,982.7,False,58.1,272,0.3
2021,Hungarian Grand Prix,Q,1764.53,29.2,47.2,982.6,False,57.1,249,0.5
2021,Hungarian Grand Prix,Q,1824.532,29.3,47.7,982.6,False,57.1,288,0.3
2021,Hungarian Grand Prix,Q,1884.532,29.2,48.1,982.7,False,57.4,296,0.7
2021,Hungarian Grand Prix,Q,1944.539,29.1,47.5,982.7,False,59.8,299,0.8
2021,Hungarian Grand Prix,Q,2004.534,29.1,47.8,982.7,False,60.4,290,0.9
2021,Hungarian Grand Prix,Q,2064.531,29.2,47.3,982.6,False,60.4,287,0.7
2021,Hungarian Grand Prix,Q,2124.53,29.2,47.4,982.7,False,60.0,312,0.6
2021,Hungarian Grand Prix,Q,2184.54,29.3,47.6,982.7,False,61.0,266,0.5
2021,Hungarian Grand Prix,Q,2244.562,29.6,47.2,982.6,False,61.6,251,0.5
2021,Hungarian Grand Prix,Q,2304.563,29.6,47.2,982.6,False,61.6,251,0.5
2021,Hungarian Grand Prix,Q,2364.579,29.6,47.0,982.7,False,60.9,323,0.5
2021,Hungarian Grand Prix,Q,2424.578,29.5,47.0,982.7,False,60.9,323,0.5
2021,Hungarian Grand Prix,Q,2484.576,29.5,46.0,982.7,False,62.3,301,0.6
2021,Hungarian Grand Prix,Q,2544.57,29.6,46.0,982.7,False,62.3,301,0.6
2021,Hungarian Grand Prix,Q,2604.582,29.6,46.9,982.8,False,61.1,288,0.8
2021,Hungarian Grand Prix,Q,2664.576,29.4,46.9,982.8,False,61.1,288,0.8
2021,Hungarian Grand Prix,Q,2724.595,29.4,47.6,982.8,False,60.3,282,0.8
2021,Hungarian Grand Prix,Q,2784.608,29.5,48.0,982.8,False,60.1,313,0.8
2021,Hungarian Grand Prix,Q,2844.625,29.4,48.4,982.7,False,59.9,239,0.7
2021,Hungarian Grand Prix,Q,2904.624,29.4,46.2,982.7,False,59.9,291,0.6
2021,Hungarian Grand Prix,Q,2964.625,29.6,46.2,982.7,False,59.9,291,0.6
2021,Hungarian Grand Prix,Q,3024.625,29.6,45.5,982.8,False,59.9,271,0.8
2021,Hungarian Grand Prix,Q,3084.63,29.5,45.5,982.8,False,59.9,271,0.8
2021,Hungarian Grand Prix,Q,3144.625,29.5,45.5,982.8,False,59.9,271,0.8
2021,Hungarian Grand Prix,Q,3204.626,29.3,45.5,982.8,False,59.9,271,0.8
2021,Hungarian Grand Prix,Q,3264.625,29.3,45.5,982.8,False,59.9,271,0.8
2021,Hungarian Grand Prix,Q,3324.64,29.4,46.5,982.8,False,60.4,294,0.7
2021,Hungarian Grand Prix,Q,3384.656,29.3,46.1,982.9,False,60.4,277,0.7
2021,Hungarian Grand Prix,Q,3444.655,29.3,45.9,982.8,False,60.1,287,0.6
2021,Hungarian Grand Prix,Q,3504.657,29.2,45.9,982.8,False,60.1,287,0.6
2021,Hungarian Grand Prix,Q,3564.656,29.2,45.2,982.9,False,59.7,291,0.5
2021,Hungarian Grand Prix,Q,3624.658,29.3,45.2,982.9,False,59.7,291,0.5
2021,Hungarian Grand Prix,Q,3684.657,29.3,45.0,982.9,False,59.9,307,1.0
2021,Hungarian Grand Prix,Q,3744.658,29.2,45.0,982.9,False,59.9,307,1.0
2021,Hungarian Grand Prix,Q,3804.656,29.2,45.6,982.9,False,57.6,298,0.4
2021,Hungarian Grand Prix,Q,3864.657,29.4,45.6,982.9,False,57.6,298,0.4
2021,Hungarian Grand Prix,Q,3924.657,29.4,45.7,982.9,False,58.9,304,0.4
2021,Hungarian Grand Prix,Q,3984.657,29.5,45.7,982.9,False,58.9,304,0.4
2021,Hungarian Grand Prix,Q,4044.66,29.5,46.4,982.9,False,59.3,239,0.5
2021,Hungarian Grand Prix,Q,4104.657,29.4,46.4,982.9,False,59.3,239,0.5
2021,Hungarian Grand Prix,Q,4164.657,29.4,45.6,982.9,False,59.1,273,1.0
2021,Hungarian Grand Prix,Q,4224.661,29.4,45.6,982.9,False,59.1,273,1.0
2021,Hungarian Grand Prix,Q,4284.661,29.4,45.6,983.0,False,58.3,289,0.8
2021,Hungarian Grand Prix,Q,4344.656,29.2,45.6,983.0,False,58.3,289,0.8
2021,Hungarian Grand Prix,Q,4404.657,29.2,45.8,982.9,False,57.4,297,0.5
2021,Hungarian Grand Prix,Q,4464.662,29.0,45.8,982.9,False,57.4,297,0.5
2021,Hungarian Grand Prix,Q,4524.658,29.0,46.1,982.8,False,57.2,286,0.6
2021,Hungarian Grand Prix,Q,4584.659,29.2,46.1,982.8,False,57.2,286,0.6
2021,Hungarian Grand Prix,Q,4644.658,29.2,45.9,982.9,False,58.2,275,0.3
2021,Hungarian Grand Prix,Q,4704.66,29.5,45.9,982.9,False,58.2,275,0.3
2021,Hungarian Grand Prix,Q,4764.667,29.5,44.5,983.1,False,58.0,311,0.8
2021,Hungarian Grand Prix,Q,4824.688,29.3,44.5,983.1,False,58.0,311,0.8
2021,Hungarian Grand Prix,Q,4884.704,29.3,45.1,983.0,False,57.8,275,0.6
2021,Hungarian Grand Prix,Q,4944.705,29.3,45.1,983.0,False,57.8,275,0.6
2021,Hungarian Grand Prix,Q,5004.703,29.3,45.8,982.9,False,56.8,281,0.7
2021,Hungarian Grand Prix,Q,5064.708,29.3,45.2,983.0,False,56.8,311,0.3
2021,Hungarian Grand Prix,Q,5124.704,29.4,45.2,982.9,False,56.8,303,0.6
2021,Hungarian Grand Prix,Q,5184.711,29.4,46.1,983.0,False,55.5,199,0.6
2021,Belgian Grand Prix,Q,10.828,14.6,93.0,970.6,True,17.5,313,0.5
2021,Belgian Grand Prix,Q,70.82,14.5,93.4,970.7,True,17.5,329,0.4
2021,Belgian Grand Prix,Q,130.83,14.5,93.0,970.6,True,17.4,326,0.3
2021,Belgian Grand Prix,Q,190.82,14.5,93.6,970.7,True,17.4,333,0.3
2021,Belgian Grand Prix,Q,250.835,14.4,93.3,970.7,True,17.2,330,0.3
2021,Belgian Grand Prix,Q,310.835,14.3,94.0,970.8,True,17.1,342,0.3
2021,Belgian Grand Prix,Q,370.852,14.4,93.9,970.8,True,17.0,345,0.3
2021,Belgian Grand Prix,Q,430.868,14.4,94.2,970.9,True,16.9,342,0.3
2021,Belgian Grand Prix,Q,490.874,14.3,94.2,970.9,True,16.6,353,0.4
2021,Belgian Grand Prix,Q,550.886,14.3,93.8,970.9,True,16.6,337,0.3
2021,Belgian Grand Prix,Q,610.902,14.2,93.9,970.9,True,16.4,297,0.5
2021,Belgian Grand Prix,Q,670.913,14.1,94.1,970.9,True,16.5,342,0.8
2021,Belgian Grand Prix,Q,730.915,14.0,94.1,970.9,True,16.5,342,0.8
2021,Belgian Grand Prix,Q,790.916,14.0,94.0,970.8,True,16.8,337,1.0
2021,Belgian Grand Prix,Q,850.914,13.9,94.0,970.8,True,16.8,337,0.4
2021,Belgian Grand Prix,Q,910.928,13.8,94.0,970.8,True,16.8,337,0.4
2021,Belgian Grand Prix,Q,970.944,13.8,94.1,970.8,True,17.1,334,0.4
2021,Belgian Grand Prix,Q,1030.96,13.8,94.1,970.8,True,17.1,334,0.4
2021,Belgian Grand Prix,Q,1090.949,13.8,93.8,970.8,True,17.4,342,0.5
2021,Belgian Grand Prix,Q,1150.958,13.8,93.6,970.8,True,17.4,348,0.6
2021,Belgian Grand Prix,Q,1210.951,13.8,93.5,970.9,False,17.6,326,0.6
2021,Belgian Grand Prix,Q,1270.953,13.9,93.6,970.8,False,17.8,339,0.6
2021,Belgian Grand Prix,Q,1330.946,13.9,94.0,970.8,False,18.1,306,0.6
2021,Belgian Grand Prix,Q,1390.947,14.0,93.7,970.7,False,18.1,302,0.8
2021,Belgian Grand Prix,Q,1450.944,14.0,93.5,970.7,False,18.0,299,0.9
2021,Belgian Grand Prix,Q,1510.95,14.1,93.9,970.8,False,18.0,332,0.5
2021,Belgian Grand Prix,Q,1570.949,14.1,93.7,970.8,False,18.0,323,0.8
2021,Belgian Grand Prix,Q,1630.946,14.1,93.0,970.9,False,18.0,314,1.0
